Employee ID,Joining Date,Salary,Total Customers Handled,Overall Sentiment Score,Feedback ID,Customer ID,Feedback Date,Feedback Text,Sentiment Score,Rating,Improvement Areas
102,2019-12-12,53036,159,0.31,F102006,C50701,2022-02-04,"Communication was unclear, but the problem was solved eventually.",-0.01,3,Problem Solving
102,2019-12-12,53036,159,0.31,F102007,C50424,2020-07-08,"The service was good, but the employee could improve voice modulation.",1.0,2,None
102,2019-12-12,53036,159,0.31,F102008,C40750,2022-05-09,The employee needs to be more polite and resolve issues faster.,-0.04,3,Clarity of Explanation
102,2019-12-12,53036,159,0.31,F102009,C18693,2024-09-23,"The service was good, but the employee could improve voice modulation.",0.93,3,None
102,2019-12-12,53036,159,0.31,F102010,C45990,2024-02-27,"Satisfied with the service, but there’s room for improvement in tone.",0.09,1,Politeness
103,2024-09-24,46959,271,0.22,F103001,C87898,2024-09-28,"Communication was unclear, but the problem was solved eventually.",0.38,5,None
103,2024-09-24,46959,271,0.22,F103002,C10336,2024-09-27,"Great service, solved my issue quickly!",0.43,3,Politeness
103,2024-09-24,46959,271,0.22,F103003,C74860,2024-09-26,"Communication was unclear, but the problem was solved eventually.",0.25,5,Time Management
103,2024-09-24,46959,271,0.22,F103004,C11624,2024-09-24,"Great service, solved my issue quickly!",0.08,2,Listening Skills
103,2024-09-24,46959,271,0.22,F103005,C89024,2024-09-27,"Great service, solved my issue quickly!",-0.06,4,Voice Modulation
103,2024-09-24,46959,271,0.22,F103006,C16091,2024-09-28,"Had a great experience, but communication could be better.",0.67,4,None
103,2024-09-24,46959,271,0.22,F103007,C43762,2024-09-26,"Had a great experience, but communication could be better.",0.78,4,None
103,2024-09-24,46959,271,0.22,F103008,C85945,2024-09-28,It took too long to resolve the issue.,-0.75,2,Clarity of Explanation
104,2023-12-03,56304,211,-0.07,F104001,C13121,2024-03-12,"Employee was rude, and the issue took too long to resolve.",-0.54,5,Problem Solving
104,2023-12-03,56304,211,-0.07,F104002,C27610,2024-07-12,Employee was very helpful and resolved the issue in no time.,0.17,2,Voice Modulation
104,2023-12-03,56304,211,-0.07,F104003,C95178,2024-03-11,The employee needs to be more polite and resolve issues faster.,0.16,1,Communication Skills
105,2020-01-06,57536,432,0.1,F105001,C4485,2023-12-28,"Excellent service, highly recommend!",0.12,3,Behavior
105,2020-01-06,57536,432,0.1,F105002,C50629,2020-12-23,Employee was very helpful and resolved the issue in no time.,0.34,5,Language
105,2020-01-06,57536,432,0.1,F105003,C80354,2023-03-19,"Excellent service, highly recommend!",0.49,1,Politeness
105,2020-01-06,57536,432,0.1,F105004,C52950,2022-07-21,"Excellent service, highly recommend!",0.0,4,None
105,2020-01-06,57536,432,0.1,F105005,C78578,2022-12-28,Employee was very helpful and resolved the issue in no time.,0.47,4,Listening Skills
105,2020-01-06,57536,432,0.1,F105006,C73689,2021-09-14,Employee was very helpful and resolved the issue in no time.,0.16,3,None
105,2020-01-06,57536,432,0.1,F105007,C7408,2020-07-27,It took too long to resolve the issue.,-0.68,5,Language
105,2020-01-06,57536,432,0.1,F105008,C36456,2021-02-23,"Communication was unclear, but the problem was solved eventually.",0.42,4,None
105,2020-01-06,57536,432,0.1,F105009,C23585,2020-08-14,"Had a great experience, but communication could be better.",0.55,4,None
105,2020-01-06,57536,432,0.1,F105010,C28328,2021-11-10,"Employee was rude, and the issue took too long to resolve.",-0.91,1,Communication Skills
106,2020-12-17,51333,307,0.36,F106001,C29377,2023-08-26,It took too long to resolve the issue.,-0.84,1,Clarity of Explanation
106,2020-12-17,51333,307,0.36,F106002,C1332,2023-08-28,"The service was good, but the employee could improve voice modulation.",0.72,3,None
106,2020-12-17,51333,307,0.36,F106003,C32638,2022-01-19,"Had a great experience, but communication could be better.",0.68,3,None
106,2020-12-17,51333,307,0.36,F106004,C74108,2024-08-30,"Communication was unclear, but the problem was solved eventually.",0.43,5,Technical Knowledge
106,2020-12-17,51333,307,0.36,F106005,C10448,2023-11-10,"The service was good, but the employee could improve voice modulation.",0.83,3,None
107,2021-01-27,58796,195,-0.02,F107001,C66950,2021-05-15,"Excellent service, highly recommend!",0.09,3,Language
107,2021-01-27,58796,195,-0.02,F107002,C98637,2022-12-13,"Had a great experience, but communication could be better.",0.99,1,None
107,2021-01-27,58796,195,-0.02,F107003,C23321,2021-10-03,"Excellent service, highly recommend!",0.39,5,Empathy
107,2021-01-27,58796,195,-0.02,F107004,C84534,2024-03-05,It took too long to resolve the issue.,-0.65,5,Clarity of Explanation
107,2021-01-27,58796,195,-0.02,F107005,C64944,2021-11-02,Employee was very helpful and resolved the issue in no time.,0.4,2,Listening Skills
107,2021-01-27,58796,195,-0.02,F107006,C53480,2021-11-10,It took too long to resolve the issue.,-0.59,5,Clarity of Explanation
107,2021-01-27,58796,195,-0.02,F107007,C24765,2023-10-22,"Communication was unclear, but the problem was solved eventually.",0.16,4,Behavior
107,2021-01-27,58796,195,-0.02,F107008,C14227,2022-12-29,It took too long to resolve the issue.,-0.97,1,Language
108,2019-10-14,49533,266,0.11,F108001,C52051,2021-01-16,"Excellent service, highly recommend!",-0.04,4,None
108,2019-10-14,49533,266,0.11,F108002,C57313,2022-05-27,"Excellent service, highly recommend!",0.31,2,Voice Modulation
108,2019-10-14,49533,266,0.11,F108003,C97859,2023-10-29,"Satisfied with the service, but there’s room for improvement in tone.",-0.07,1,Patience
108,2019-10-14,49533,266,0.11,F108004,C91745,2021-05-29,"Employee was rude, and the issue took too long to resolve.",-0.6,4,Behavior
108,2019-10-14,49533,266,0.11,F108005,C71148,2020-10-17,"The service was good, but the employee could improve voice modulation.",0.95,4,None
109,2023-08-02,56832,282,0.47,F109001,C77148,2023-09-11,"Had a great experience, but communication could be better.",0.79,4,None
109,2023-08-02,56832,282,0.47,F109002,C25944,2023-11-05,The employee needs to be more polite and resolve issues faster.,-0.06,3,Politeness
109,2023-08-02,56832,282,0.47,F109003,C81134,2024-07-02,"The service was good, but the employee could improve voice modulation.",0.75,4,None
109,2023-08-02,56832,282,0.47,F109004,C21142,2024-05-08,"Great service, solved my issue quickly!",0.35,5,Politeness
109,2023-08-02,56832,282,0.47,F109005,C420,2023-08-13,"Communication was unclear, but the problem was solved eventually.",0.5,4,None
110,2021-10-26,47722,239,0.01,F110001,C41363,2023-02-27,The employee needs to be more polite and resolve issues faster.,0.2,1,Politeness
110,2021-10-26,47722,239,0.01,F110002,C57297,2022-01-11,"Employee was rude, and the issue took too long to resolve.",-0.72,4,Language
110,2021-10-26,47722,239,0.01,F110003,C18930,2023-10-05,"The service was good, but the employee could improve voice modulation.",0.56,3,None
111,2020-01-06,56772,201,0.49,F111001,C21758,2021-02-07,"Had a great experience, but communication could be better.",0.63,4,None
111,2020-01-06,56772,201,0.49,F111002,C6886,2021-10-01,"Communication was unclear, but the problem was solved eventually.",0.36,1,Language
111,2020-01-06,56772,201,0.49,F111003,C99212,2022-05-14,"Had a great experience, but communication could be better.",0.57,1,None
111,2020-01-06,56772,201,0.49,F111004,C37236,2022-10-08,"Had a great experience, but communication could be better.",0.97,2,None
111,2020-01-06,56772,201,0.49,F111005,C45236,2020-12-24,"Excellent service, highly recommend!",0.33,1,Problem Solving
111,2020-01-06,56772,201,0.49,F111006,C20598,2022-10-11,Employee was very helpful and resolved the issue in no time.,0.1,3,Problem Solving
111,2020-01-06,56772,201,0.49,F111007,C81720,2021-12-06,"Had a great experience, but communication could be better.",0.71,4,None
111,2020-01-06,56772,201,0.49,F111008,C32001,2023-08-29,"Great service, solved my issue quickly!",0.41,4,Communication Skills
111,2020-01-06,56772,201,0.49,F111009,C27549,2020-12-14,"Great service, solved my issue quickly!",0.3,4,Behavior
112,2022-09-23,51462,252,-0.08,F112001,C40863,2023-12-29,"Excellent service, highly recommend!",0.12,3,Behavior
112,2022-09-23,51462,252,-0.08,F112002,C45325,2023-10-21,It took too long to resolve the issue.,-0.55,4,Patience
112,2022-09-23,51462,252,-0.08,F112003,C42055,2023-10-06,"Excellent service, highly recommend!",0.41,5,Voice Modulation
112,2022-09-23,51462,252,-0.08,F112004,C67159,2024-02-16,"Had a great experience, but communication could be better.",0.66,4,None
112,2022-09-23,51462,252,-0.08,F112005,C43111,2023-12-01,"Excellent service, highly recommend!",0.24,4,Technical Knowledge
112,2022-09-23,51462,252,-0.08,F112006,C39006,2023-01-15,The employee needs to be more polite and resolve issues faster.,-0.07,3,Clarity of Explanation
112,2022-09-23,51462,252,-0.08,F112007,C94445,2023-08-31,"Great service, solved my issue quickly!",-0.0,5,Voice Modulation
112,2022-09-23,51462,252,-0.08,F112008,C80825,2022-10-21,Employee was very helpful and resolved the issue in no time.,-0.05,2,Empathy
112,2022-09-23,51462,252,-0.08,F112009,C18353,2023-07-23,"Employee was rude, and the issue took too long to resolve.",-0.82,1,Communication Skills
112,2022-09-23,51462,252,-0.08,F112010,C73204,2023-07-03,"Employee was rude, and the issue took too long to resolve.",-0.74,4,Time Management
113,2024-06-02,58779,120,0.16,F113001,C59822,2024-08-26,"Communication was unclear, but the problem was solved eventually.",0.41,4,Politeness
113,2024-06-02,58779,120,0.16,F113002,C78371,2024-07-21,Employee was very helpful and resolved the issue in no time.,0.28,5,Language
113,2024-06-02,58779,120,0.16,F113003,C95712,2024-08-29,"Communication was unclear, but the problem was solved eventually.",0.13,2,Communication Skills
113,2024-06-02,58779,120,0.16,F113004,C55726,2024-07-13,Employee was very helpful and resolved the issue in no time.,0.18,5,None
113,2024-06-02,58779,120,0.16,F113005,C94609,2024-09-07,It took too long to resolve the issue.,-0.94,2,Time Management
113,2024-06-02,58779,120,0.16,F113006,C90381,2024-07-05,"The service was good, but the employee could improve voice modulation.",0.94,1,None
113,2024-06-02,58779,120,0.16,F113007,C41975,2024-07-20,"Excellent service, highly recommend!",0.11,1,Communication Skills
113,2024-06-02,58779,120,0.16,F113008,C19322,2024-07-09,The employee needs to be more polite and resolve issues faster.,0.19,4,Behavior
113,2024-06-02,58779,120,0.16,F113009,C62980,2024-08-03,"Employee was rude, and the issue took too long to resolve.",-0.6,2,Behavior
113,2024-06-02,58779,120,0.16,F113010,C6293,2024-07-03,"Had a great experience, but communication could be better.",0.86,2,None
114,2023-11-25,57426,204,0.14,F114001,C20835,2024-06-17,It took too long to resolve the issue.,-0.97,5,Language
114,2023-11-25,57426,204,0.14,F114002,C81821,2024-04-12,Employee was very helpful and resolved the issue in no time.,0.41,4,Technical Knowledge
114,2023-11-25,57426,204,0.14,F114003,C26026,2024-04-20,"Satisfied with the service, but there’s room for improvement in tone.",-0.04,5,Patience
114,2023-11-25,57426,204,0.14,F114004,C86373,2023-12-06,"The service was good, but the employee could improve voice modulation.",0.82,3,None
114,2023-11-25,57426,204,0.14,F114005,C91969,2024-04-09,"Great service, solved my issue quickly!",0.11,4,Voice Modulation
114,2023-11-25,57426,204,0.14,F114006,C75430,2023-12-15,"The service was good, but the employee could improve voice modulation.",0.54,4,None
115,2023-12-31,53667,132,-0.13,F115001,C4696,2024-06-09,"Communication was unclear, but the problem was solved eventually.",0.02,4,Patience
115,2023-12-31,53667,132,-0.13,F115002,C65035,2024-09-09,It took too long to resolve the issue.,-0.65,3,None
115,2023-12-31,53667,132,-0.13,F115003,C81882,2024-06-04,"The service was good, but the employee could improve voice modulation.",0.62,2,None
115,2023-12-31,53667,132,-0.13,F115004,C30024,2024-09-23,The employee needs to be more polite and resolve issues faster.,0.1,2,Problem Solving
115,2023-12-31,53667,132,-0.13,F115005,C53198,2024-06-15,"Employee was rude, and the issue took too long to resolve.",-0.54,3,Politeness
115,2023-12-31,53667,132,-0.13,F115006,C28656,2024-03-31,"Great service, solved my issue quickly!",0.32,2,Problem Solving
115,2023-12-31,53667,132,-0.13,F115007,C28405,2024-08-14,"The service was good, but the employee could improve voice modulation.",0.59,3,None
115,2023-12-31,53667,132,-0.13,F115008,C870,2024-06-20,It took too long to resolve the issue.,-0.91,5,Behavior
115,2023-12-31,53667,132,-0.13,F115009,C40190,2024-02-16,It took too long to resolve the issue.,-0.75,2,Behavior
116,2023-12-09,50058,486,0.08,F116001,C26872,2024-03-20,Employee was very helpful and resolved the issue in no time.,0.03,1,Listening Skills
116,2023-12-09,50058,486,0.08,F116002,C97208,2024-09-01,"Had a great experience, but communication could be better.",0.56,5,None
116,2023-12-09,50058,486,0.08,F116003,C26647,2024-09-19,"Satisfied with the service, but there’s room for improvement in tone.",0.48,3,Voice Modulation
116,2023-12-09,50058,486,0.08,F116004,C39946,2024-07-31,"Great service, solved my issue quickly!",0.07,3,Behavior
116,2023-12-09,50058,486,0.08,F116005,C23898,2024-05-01,"Satisfied with the service, but there’s room for improvement in tone.",0.26,4,Patience
116,2023-12-09,50058,486,0.08,F116006,C91045,2024-05-07,It took too long to resolve the issue.,-0.9,5,Politeness
117,2019-11-25,56138,279,0.03,F117001,C61859,2024-03-11,"Excellent service, highly recommend!",0.43,2,Behavior
117,2019-11-25,56138,279,0.03,F117002,C68579,2023-10-19,"Great service, solved my issue quickly!",0.19,4,Patience
117,2019-11-25,56138,279,0.03,F117003,C71550,2021-06-03,"The service was good, but the employee could improve voice modulation.",0.78,4,None
117,2019-11-25,56138,279,0.03,F117004,C79976,2024-07-07,"Satisfied with the service, but there’s room for improvement in tone.",0.25,5,Technical Knowledge
117,2019-11-25,56138,279,0.03,F117005,C2215,2021-03-01,"Satisfied with the service, but there’s room for improvement in tone.",0.23,1,Listening Skills
117,2019-11-25,56138,279,0.03,F117006,C70296,2023-11-26,It took too long to resolve the issue.,-0.92,4,Empathy
117,2019-11-25,56138,279,0.03,F117007,C65898,2023-03-09,"Employee was rude, and the issue took too long to resolve.",-0.72,4,Politeness
118,2023-08-03,49040,287,0.34,F118001,C32799,2024-08-29,"Great service, solved my issue quickly!",0.28,4,Voice Modulation
118,2023-08-03,49040,287,0.34,F118002,C2663,2023-11-27,"Employee was rude, and the issue took too long to resolve.",-0.66,3,None
118,2023-08-03,49040,287,0.34,F118003,C4372,2024-07-19,"Communication was unclear, but the problem was solved eventually.",0.32,3,Communication Skills
118,2023-08-03,49040,287,0.34,F118004,C58298,2024-01-02,"Satisfied with the service, but there’s room for improvement in tone.",0.29,3,None
118,2023-08-03,49040,287,0.34,F118005,C31633,2024-05-17,"Had a great experience, but communication could be better.",0.6,5,None
118,2023-08-03,49040,287,0.34,F118006,C22217,2023-10-01,"Had a great experience, but communication could be better.",0.51,1,None
118,2023-08-03,49040,287,0.34,F118007,C98218,2024-09-17,"The service was good, but the employee could improve voice modulation.",0.62,4,None
118,2023-08-03,49040,287,0.34,F118008,C97484,2024-03-13,"Had a great experience, but communication could be better.",0.93,3,None
118,2023-08-03,49040,287,0.34,F118009,C63828,2023-10-02,"Had a great experience, but communication could be better.",0.56,5,None
118,2023-08-03,49040,287,0.34,F118010,C82615,2024-05-20,The employee needs to be more polite and resolve issues faster.,-0.05,2,Technical Knowledge
119,2021-11-08,55999,217,-0.09,F119001,C39241,2022-01-28,"Had a great experience, but communication could be better.",0.82,2,None
